EventID,PeriodID,ParkCode,Route,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,FieldNotes,dwcType,BasisofRecord,ScientificName,TaxonRank
WICRDeerSV2022Jan202026,WICRDeerSv2022Jan13,WICR,Tour Road,2,C,2022-01-20,20:26:00,-9.3,51.8,0,-9999,No rain,21:11:00,-10,59.1,0,-9999,No rain,91,7,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan271833,WICRDeerSv2022Jan13,WICR,Tour Road,3,A,2022-01-27,18:33:00,2.1,65.5,0,98,No rain,19:29:00,0.5,75.2,0.4,98,No rain,24,67, 25 - 50, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan271933,WICRDeerSv2022Jan13,WICR,Tour Road,3,B,2022-01-27,19:33:00,0.5,75.2,0.4,98,No rain,20:30:00,-0.2,73.8,0.6,98,No rain,24,64, 25 - 50, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Feb091847,WICRDeerSv2023Jan12,WICR,Tour Road,4,A,2023-02-09,18:47:00,9.4,65.4,0,-9999,No rain,19:44:00,4.7,74.6,0.8,58,No rain,87,51, 50 - 75, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Feb091947,WICRDeerSv2023Jan12,WICR,Tour Road,4,B,2023-02-09,19:47:00,4.7,74.6,0.8,58,No rain,20:43:00,-9999,-9999,-9999,-9999,No rain,87,38, 25 - 50, 5 - 25,Kesteral Weather Gage stopped working during the round - no end values,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Feb092047,WICRDeerSv2023Jan12,WICR,Tour Road,4,C,2023-02-09,20:47:00,2.8,-9999,0,-9999,No rain,21:42:00,2.8,-9999,0,-9999,No rain,87,41, 5 - 25, 50 - 75,"Kestral weather gage stopped working during round B, temp values from vehical sensor",Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan121816,WICRDeerSv2023Jan12,WICR,Tour Road,1,A,2023-01-12,18:16:00,-9999,77.6,1.5,263,No rain,19:05:00,-9999,86.2,3.4,263,No rain,74,37, 95 - 100, 95 - 100,Kesteral Weather Gage not fully working - no temp vaules,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan121916,WICRDeerSv2023Jan12,WICR,Tour Road,1,B,2023-01-12,19:16:00,-9999,86.2,3.4,263,No rain,20:11:00,-9999,86.2,3.4,263,Mist or fog,74,41, 95 - 100, 95 - 100,Kesteral Weather Gage malfunctioning - no temp values,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan191825,WICRDeerSv2023Jan12,WICR,Tour Road,2,A,2023-01-19,18:25:00,2.1,69.7,0,-9999,No rain,19:25:00,-0.8,72.3,0,-9999,No rain,8,35, 5 - 25,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan191927,WICRDeerSv2023Jan12,WICR,Tour Road,2,B,2023-01-19,19:27:00,-0.8,72.3,0,-9999,No rain,20:22:00,-1.7,79.4,0,-9999,No rain,8,27,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan192026,WICRDeerSv2023Jan12,WICR,Tour Road,2,C,2023-01-19,20:26:00,-1.7,79.4,0,-9999,No rain,21:20:00,-2.8,80,0.5,32,No rain,8,26,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan261832,WICRDeerSv2023Jan12,WICR,Tour Road,3,A,2023-01-26,18:32:00,0.1,67.5,0,-9999,No rain,19:18:00,0.1,67.5,0,-9999,No rain,28,31, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2023Jan261932,WICRDeerSv2023Jan12,WICR,Tour Road,3,B,2023-01-26,19:32:00,0.1,67.5,0,-9999,No rain,20:12:00,0.1,67.5,0,-9999,No rain,28,23, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
