"ParkName","ParkCode","dwcType","dwcBasisOfRecord","PeriodDescriptor","CalYr","scientificName","DataReleaseID","Reading_No","PAR_CanopyInMicroMolePerMeterSquaredPerSecond","PAR_FullSunInMicroMolePerMeterSquaredPerSecond"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74b",1,307.1,326.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74c",1,220.3,312.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74f",1,60.04,293.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74e",1,62.95,270.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74d",1,41.79,251.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74g",1,138.56,227.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74h",1,80.99,216.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_74i",1,132.76,203
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73a",1,94.09,185.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73b",1,93.03,186.73
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73c",1,151.97,196.58
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73f",1,176.3,207.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73e",1,118.18,222.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73d",1,134.83,243.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73g",1,292.2,412.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73h",1,246.5,438.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_73i",1,369.6,463.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72a",1,347.7,500.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72b",1,329.6,511.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72c",1,428.5,513.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72f",1,369.8,507.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72e",1,407.1,495.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72d",1,438.4,471.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72g",1,396.8,454.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72h",1,372.6,439.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_72i",1,342.1,422.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71a",1,187.46,400.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71b",1,175.03,398.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71c",1,318.3,397.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71f",1,88.36,397.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71e",1,117.83,394.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71d",1,110.71,392.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71g",1,140.82,388.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71h",1,155.68,385.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_71i",1,300.6,384.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79a",1,65.65,385
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79b",1,67.95,386.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79c",1,146.15,389.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79f",1,60.37,393.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79e",1,94.16,399.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79d",1,113.45,404.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79g",1,148.55,407.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79h",1,89.02,409
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_79i",1,135.25,410.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80a",1,288.6,411
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80b",1,227.4,411.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80c",1,298.8,410.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80f",1,88.74,407.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80e",1,325.4,401.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80d",1,65.6,393.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80g",1,82.3,385.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80h",1,241.8,377.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_80i",1,91.62,368.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81a",1,168.06,362
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81b",1,208.4,356.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81c",1,276.2,360.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81f",1,292.4,367
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81e",1,248.9,375.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81d",1,137.34,380.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81g",1,100.52,388.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81h",1,142.09,396.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_81i",1,275.2,401
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82a",1,310.1,433.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82b",1,73.28,434.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82c",1,223.3,429.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82f",1,103.72,420.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82e",1,211.8,412.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82d",1,275.8,407.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82g",1,127.29,400.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82h",1,187.41,397.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_82i",1,102.73,393.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83a",1,529.4,1127.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83b",1,766.4,1108.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83c",1,969.9,1238.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83f",1,167.43,1164.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83e",1,717.3,1094.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83d",1,365.6,1045.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83g",1,560,1713.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83i",1,195.01,1002.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_83h",1,284.5,996.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84a",1,443.6,1192.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84b",1,275,937.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84c",1,465.5,925.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84f",1,414.4,926.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84e",1,177.2,1048.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84d",1,976.5,1110.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84g",1,970.1,1345
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84h",1,530.5,1877.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_84i",1,540.8,1089.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85a",1,703.2,1096.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85b",1,135.19,1048.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85c",1,334.5,1117
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85f",1,346,1246.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85e",1,559,1327.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85d",1,152.92,1206.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85g",1,269.3,1086.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85h",1,164.81,1203.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_85i",1,553.8,1475.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86a",1,189.83,2292
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86b",1,195.96,1034.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86c",1,151.69,900
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86f",1,402.3,985
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86e",1,116.1,986.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86d",1,154.01,1631.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86g",1,411.7,1295
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86h",1,116.6,987.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_86i",1,312.2,981.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93a",1,424.9,817.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93b",1,176.97,806.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93c",1,237.6,797.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93f",1,133.78,798.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93e",1,167.66,803.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93d",1,211.5,805.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93g",1,243.9,791.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93h",1,152.08,774.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_93i",1,345.1,768.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92a",1,529.2,630.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92b",1,142.13,613.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92c",1,442.9,809.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92f",1,147.74,790.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92e",1,457.1,598.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92d",1,582.3,654.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92g",1,117.34,686.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_92h",1,118.27,851.9
