"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","DataReleaseID","dbhInCentimeters"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",2.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",2.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",12.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",12.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",4.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68c",16.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",12.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",6.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",3.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",7.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68d",4.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68e",14.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68e",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68e",15.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",12.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",7.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",6.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",13.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",3.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68f",16.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68g",5.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68g",11.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68h",10.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68h",9.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68h",2.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68h",14.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",10.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",0.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",17
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",5.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",16.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_68i",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",2.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",8.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",6.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",8.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",11.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",8.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",5.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",5.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69a",2.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",15
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",11.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69b",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69c",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",11.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",4.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",11.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",5.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",11
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69d",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69e",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69e",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",4.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",4.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69g",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",8.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",5.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",13.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69h",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_69i",11.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6e",13.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6e",14.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6f",14
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6f",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6h",16.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6i",7.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6i",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_6i",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70a",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70a",3.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70a",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70b",4.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70b",7.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70b",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70c",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70c",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70c",8.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70c",10.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70c",5.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70d",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70d",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70d",10.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70e",16.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70e",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70f",13.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70g",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_70g",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_71b",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_71b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_71b",2.1
