"ParkName","ParkCode","Season","LocationID","EventID","RiffleNo","Replicate","Width","Depth","Velocity","Substrate","Substrate_mm","Embeddedness","Embeddedness%","Vegetation","Vegetation%","Algae","Algae%","Periphyton","Periphyton%","Deposition","Deposition%","Organics","Organics%","DETimeStamp"
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM01","OZARRMINVE2020Nov17",3,"R",-999.00,20.00,0.66,11.00,13.65,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 8:42:10
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",1,"L",-999.00,55.00,1.17,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:41:52
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",1,"M",-999.00,31.00,0.82,16.00,77.00,3.00,57.50,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:42:07
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",1,"R",-999.00,60.00,0.86,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:42:18
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",2,"L",-999.00,50.00,1.05,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:41:08
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",2,"M",-999.00,38.00,0.94,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:41:19
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",2,"R",-999.00,42.00,0.82,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:41:34
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",3,"L",-999.00,40.00,0.69,16.00,77.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:40:34
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",3,"M",-999.00,42.00,0.95,16.00,77.00,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:40:46
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM02","OZARRMINVE2021Jan11",3,"R",-999.00,68.00,0.52,16.00,77.00,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 9:40:55
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",1,"L",-999.00,40.00,0.78,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:38:54
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",1,"M",-999.00,40.00,0.97,16.00,77.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:39:15
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",1,"R",-999.00,38.00,1.18,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:39:27
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",2,"L",-999.00,34.00,0.50,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:38:15
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",2,"M",-999.00,20.00,0.80,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:38:23
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",2,"R",-999.00,42.00,1.10,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:38:39
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",3,"L",-999.00,16.00,0.72,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:37:18
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",3,"M",-999.00,20.00,0.92,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:37:54
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM03","OZARRMINVE2020Dec11",3,"R",-999.00,26.00,1.36,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 10:38:05
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",1,"L",-999.00,48.00,1.04,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:50
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",1,"M",-999.00,44.00,0.79,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:59
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",1,"R",-999.00,43.00,0.82,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:21:08
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",2,"L",-999.00,40.00,0.98,15.00,54.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:17
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",2,"M",-999.00,34.00,0.81,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:25
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",2,"R",-999.00,36.00,0.92,15.00,54.50,2.00,25.00,0.00,0.00,3.00,57.50,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:39
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",3,"L",-999.00,18.00,0.61,13.00,27.30,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:19:39
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",3,"M",-999.00,32.00,0.64,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:19:53
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM04","OZARRMINVE2021Jan05",3,"R",-999.00,38.00,0.70,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:20:04
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",1,"L",-999.00,47.00,1.32,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:00:56
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",1,"M",-999.00,48.00,1.24,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:01:07
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",1,"R",-999.00,36.00,1.12,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:01:21
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",2,"L",-999.00,46.00,1.18,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:00:18
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",2,"M",-999.00,48.00,1.06,15.00,54.50,2.00,25.00,1.00,5.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:00:29
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",2,"R",-999.00,45.00,0.92,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:00:42
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",3,"L",-999.00,32.00,1.14,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:58:16
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",3,"M",-999.00,34.00,1.13,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 11:58:33
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM05","OZARRMINVE2020Nov19",3,"R",-999.00,36.00,0.68,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:00:08
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",1,"L",-999.00,55.00,0.87,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:42:52
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",1,"M",-999.00,48.00,0.74,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:43:03
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",1,"R",-999.00,36.00,0.72,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:43:16
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",2,"L",-999.00,22.00,1.58,14.00,38.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:42:13
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",2,"M",-999.00,20.00,0.92,15.00,54.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:42:31
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",2,"R",-999.00,22.00,0.85,14.00,38.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:42:40
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",3,"L",-999.00,40.00,0.40,12.00,19.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:41:29
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",3,"M",-999.00,24.00,0.49,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:41:50
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECM06","OZARRMINVE2021Jan08",3,"R",-999.00,36.00,0.58,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 12:42:02
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",1,"L",-999.00,35.00,0.74,12.00,19.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:19:02
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",1,"M",-999.00,32.00,0.79,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:19:14
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",1,"R",-999.00,39.00,0.76,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:19:27
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",2,"L",-999.00,32.00,0.70,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:18:30
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",2,"M",-999.00,19.00,0.61,12.00,19.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:18:38
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",2,"R",-999.00,20.00,0.47,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:18:48
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",3,"L",-999.00,32.00,0.87,12.00,19.30,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:17:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",3,"M",-999.00,30.00,0.81,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:18:09
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT06","OZARRMINVE2021Jan05",3,"R",-999.00,19.00,0.40,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/24/2023 13:18:22
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",1,"L",-999.00,30.00,0.58,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:56
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",1,"M",-999.00,30.00,0.92,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:46:03
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",1,"R",-999.00,22.00,0.68,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:46:11
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",2,"L",-999.00,20.00,0.62,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:28
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",2,"M",-999.00,28.00,0.54,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:37
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",2,"R",-999.00,40.00,0.60,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:47
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",3,"L",-999.00,36.00,1.12,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:44:48
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",3,"M",-999.00,40.00,1.15,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:06
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT14","OZARRMINVE2021Jan14",3,"R",-999.00,22.00,0.67,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 7:45:19
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",1,"L",-999.00,21.00,0.47,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:42
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",1,"M",-999.00,10.00,0.41,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:51
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",1,"R",-999.00,19.00,0.42,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:04:00
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",2,"L",-999.00,27.00,0.71,11.00,13.65,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:14
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",2,"M",-999.00,35.00,0.78,10.00,9.65,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:22
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",2,"R",-999.00,17.00,0.64,10.00,9.65,3.00,57.50,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:31
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",3,"L",-999.00,31.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:02:41
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",3,"M",-999.00,16.00,0.36,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:02:58
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVECT15","OZARRMINVE2020Nov17",3,"R",-999.00,13.00,0.29,11.00,13.65,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 12:03:06
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",1,"L",-999.00,27.00,0.72,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:02:31
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",1,"M",-999.00,28.00,1.33,18.00,154.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:03:06
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",1,"R",-999.00,35.00,0.70,17.00,109.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:03:16
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",2,"L",-999.00,32.00,0.68,17.00,109.00,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:01:59
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",2,"M",-999.00,38.00,0.68,17.00,109.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:02:10
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",2,"R",-999.00,40.00,0.60,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:02:23
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",3,"L",-999.00,34.00,0.88,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:01:20
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",3,"M",-999.00,26.00,1.18,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:01:34
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM01","OZARRMINVE2020Dec08",3,"R",-999.00,35.00,1.16,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 13:01:44
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",1,"L",-999.00,36.00,1.10,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:25:35
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",1,"M",-999.00,40.00,1.35,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:25:44
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",1,"R",-999.00,22.00,1.15,14.00,38.50,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:25:53
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",2,"L",-999.00,30.00,1.07,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:24:59
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",2,"M",-999.00,30.00,0.66,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:25:09
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",2,"R",-999.00,34.00,0.64,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:25:22
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",3,"L",-999.00,26.00,0.87,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:22:55
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",3,"M",-999.00,26.00,0.72,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:24:33
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM02","OZARRMINVE2020Dec10",3,"R",-999.00,33.00,0.98,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/27/2023 14:24:50
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM03","OZARRMINVE2020Nov30",1,"L",-999.00,46.00,0.68,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/28/2023 8:28:53
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM03","OZARRMINVE2020Nov30",1,"M",-999.00,30.00,1.15,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,2/28/2023 8:29:03
"Ozark National Scenic Riverways - RIVERS","OZAR",2020,"OZARRMINVEJM03","OZARRMINVE2020Nov30",1,"R",-999.00,47.00,0.62,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,2/28/2023 8:29:15
