ParkName,ParkCode,LocationID,PeriodID,EventID,TransectNumber,SampleLocation,SampleLocationDescr,ChannelType,ChannelTypeDescr,HydroMoss_HY,Boulders_BO,Artificial_AR,SmallWoodDeb_SWD,LargeWoodDeb_LWD,TreesRoots_TR,OverhangVeg_OV,UndercutBank_UC,Bluff_BL,Comment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,2,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,4,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,5,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,5,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,6,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,6,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,7,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,8,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,8,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,9,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,9,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,9,R,Right,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,Too deep for habitat assessment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,10,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,10,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,Too deep for habitat assessment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,10,R,Right,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,Too deep for habitat assessment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,11,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,11,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,Current too fast for habitat assessment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2009Oct05,OZARRMFish2009Oct19,11,R,Right,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,Current too fast for habitat assessment
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,1,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,1,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,2,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,2,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,2,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,4,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,5,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,5,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,6,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,6,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,7,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,8,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,8,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,9,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,9,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,9,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,10,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,10,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,10,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,11,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,11,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2012Sep24,OZARRMFish2012Oct03,11,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,1,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,1,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,2,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,2,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,2,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,4,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,5,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,5,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,6,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,6,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,7,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,8,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,8,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,9,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,9,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2014Sep22,OZARRMFish2014Oct01,9,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,1,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,1,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,1,R,Right,Main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,2,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,2,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,2,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,3,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,3,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,3,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,4,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,4,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,4,R,Right,Main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,5,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,5,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,5,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,6,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,6,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,6,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,7,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,7,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,7,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,8,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,8,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,8,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,9,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,9,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,9,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,10,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,10,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,10,R,Right,Main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,11,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,11,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFish2016Sep19,OZARRMFish2016Sep22,11,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,OZARRMFISH2018Sep18,OZARRMFISH2018Sep20,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
