ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,2,R,Right,2007,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,3,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,3,R,Right,2007,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,4,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,4,R,Right,2007,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,5,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,5,R,Right,2007,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,6,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,6,R,Right,2007,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,7,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,7,R,Right,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,8,L,Left,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,8,R,Right,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,9,L,Left,2007,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,9,R,Right,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,10,L,Left,2007,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,10,R,Right,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,11,L,Left,2007,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,1.00,Bedrock/artificial,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2007May09,WICRStfish2007May09,main,The channel that contains the majority of flow,11,R,Right,2007,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,1,L,Left,2010,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,5m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,1,R,Right,2010,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,2,L,Left,2010,2.00,31-60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,2,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,3,L,Left,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,3,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,8.00,Sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,4,L,Left,2010,2.00,31-60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,4,R,Right,2010,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,5,L,Left,2010,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,5,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,8.00,Sand,0,0,-1,0,0,1.5m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,6,L,Left,2010,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,5.00,Silt,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,6,R,Right,2010,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,0,0,-1,0,0,2m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,7,L,Left,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,7,R,Right,2010,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,8,L,Left,2010,2.00,31-60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,8,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,9,L,Left,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,9,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,10,L,Left,2010,2.00,31-60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,10,R,Right,2010,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,11,L,Left,2010,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2010May03,WICRStfish2010May03,main,The channel that contains the majority of flow,11,R,Right,2010,2.00,31-60 degrees,2.00,50-80%,3.00,2.1-3 meter,8.00,Sand,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,1,L,Left,2013,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,3 m Gravel Bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,1,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,2,L,Left,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,2,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,3,L,Left,2013,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,3,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,4,L,Left,2013,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,4,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,1 m Gravel Bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,5,L,Left,2013,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,5,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,6,L,Left,2013,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,6,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,7,L,Left,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,7,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,8,L,Left,2013,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,8,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,9,L,Left,2013,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,9,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,8.00,Sand,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,10,L,Left,2013,2.00,31-60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,10,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,11,L,Left,2013,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,-1,0,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2013May06,WICRStfish2013May06,main,The channel that contains the majority of flow,11,R,Right,2013,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,1,L,Left,2016,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,4.5 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,1,R,Right,2016,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,2,L,Left,2016,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,3.0 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,2,R,Right,2016,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,3,L,Left,2016,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,3,R,Right,2016,3.00,>60 degrees,3.00,20-49%,2.00,1.1-2 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,4,L,Left,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,4,R,Right,2016,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,0,0,-1,0,0,2.0 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,5,L,Left,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,5,R,Right,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,3.0 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,6,L,Left,2016,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,6,R,Right,2016,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,1.0 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,7,L,Left,2016,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,7,R,Right,2016,3.00,>60 degrees,3.00,20-49%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,8,L,Left,2016,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,8,R,Right,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,9,L,Left,2016,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,9,R,Right,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,10,L,Left,2016,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,1.00,Bedrock/artificial,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,10,R,Right,2016,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,11,L,Left,2016,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,1.00,Bedrock/artificial,-1,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2016May04,WICRStfish2016May04,Main,The channel that contains the majority of flow,11,R,Right,2016,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,5.00,Silt,0,-1,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,The channel that contains the majority of flow,1,L,Left,2019,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,4.5 m gravel bar
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,The channel that contains the majority of flow,1,R,Right,2019,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,8.00,Sand,0,0,-1,0,0,
Wilson's Creek National Battlefield,WICR,WICRStfish01,WICRStfish2019Jun03,WICRStfish2019Jun11,main,The channel that contains the majority of flow,2,L,Left,2019,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,
